approach,alerts_investigated,laundering_caught,pct_of_all_laundering
Logistic regression,10400,272.0,9.587592527317588
Logistic regression,10450,275.0,9.693338033133593
Logistic regression,10500,275.0,9.693338033133593
Logistic regression,10550,276.0,9.728586535072258
Logistic regression,10600,278.0,9.799083538949596
Logistic regression,10650,278.0,9.799083538949596
Logistic regression,10700,278.0,9.799083538949596
Logistic regression,10750,278.0,9.799083538949596
Logistic regression,10800,279.0,9.834332040888262
Logistic regression,10850,279.0,9.834332040888262
Logistic regression,10900,279.0,9.834332040888262
Logistic regression,10950,279.0,9.834332040888262
Logistic regression,11000,280.0,9.86958054282693
Logistic regression,11050,280.0,9.86958054282693
Logistic regression,11100,282.0,9.940077546704265
Logistic regression,11150,284.0,10.0105745505816
Logistic regression,11200,284.0,10.0105745505816
Logistic regression,11250,285.0,10.045823052520268
Logistic regression,11300,285.0,10.045823052520268
Logistic regression,11350,286.0,10.081071554458935
Logistic regression,11400,286.0,10.081071554458935
Logistic regression,11450,286.0,10.081071554458935
Logistic regression,11500,286.0,10.081071554458935
Logistic regression,11550,287.0,10.116320056397603
Logistic regression,11600,287.0,10.116320056397603
Logistic regression,11650,288.0,10.15156855833627
Logistic regression,11700,288.0,10.15156855833627
Logistic regression,11750,290.0,10.222065562213606
Logistic regression,11800,290.0,10.222065562213606
Logistic regression,11850,291.0,10.257314064152274
Logistic regression,11900,292.0,10.292562566090941
Logistic regression,11950,297.0,10.46880507578428
Logistic regression,12000,299.0,10.539302079661613
Logistic regression,12050,301.0,10.609799083538949
Logistic regression,12100,302.0,10.645047585477617
Logistic regression,12150,304.0,10.715544589354952
Logistic regression,12200,305.0,10.75079309129362
Logistic regression,12250,305.0,10.75079309129362
Logistic regression,12300,307.0,10.821290095170957
Logistic regression,12350,308.0,10.856538597109623
Logistic regression,12400,308.0,10.856538597109623
Logistic regression,12450,308.0,10.856538597109623
Logistic regression,12500,308.0,10.856538597109623
Logistic regression,12550,308.0,10.856538597109623
Logistic regression,12600,311.0,10.962284102925626
Logistic regression,12650,311.0,10.962284102925626
Logistic regression,12700,312.0,10.997532604864293
Logistic regression,12750,312.0,10.997532604864293
Logistic regression,12800,313.0,11.032781106802961
Logistic regression,12850,313.0,11.032781106802961
Logistic regression,12900,313.0,11.032781106802961
Logistic regression,12950,313.0,11.032781106802961
Logistic regression,13000,315.0,11.103278110680296
Logistic regression,13050,316.0,11.138526612618964
Logistic regression,13100,317.0,11.173775114557632
Logistic regression,13150,319.0,11.244272118434967
Logistic regression,13200,320.0,11.279520620373635
Logistic regression,13250,320.0,11.279520620373635
Logistic regression,13300,320.0,11.279520620373635
Logistic regression,13350,321.0,11.3147691223123
Logistic regression,13400,321.0,11.3147691223123
Logistic regression,13450,321.0,11.3147691223123
Logistic regression,13500,323.0,11.385266126189638
Logistic regression,13550,324.0,11.420514628128304
Logistic regression,13600,324.0,11.420514628128304
Logistic regression,13650,325.0,11.455763130066972
Logistic regression,13700,326.0,11.49101163200564
Logistic regression,13750,327.0,11.526260133944307
Logistic regression,13800,328.0,11.561508635882975
Logistic regression,13850,328.0,11.561508635882975
Logistic regression,13900,330.0,11.63200563976031
Logistic regression,13950,330.0,11.63200563976031
Logistic regression,14000,331.0,11.667254141698978
Logistic regression,14050,332.0,11.702502643637645
Logistic regression,14100,332.0,11.702502643637645
Logistic regression,14150,332.0,11.702502643637645
Logistic regression,14200,332.0,11.702502643637645
Logistic regression,14250,333.0,11.737751145576313
Logistic regression,14300,334.0,11.77299964751498
Logistic regression,14350,334.0,11.77299964751498
Logistic regression,14400,335.0,11.808248149453648
Logistic regression,14450,337.0,11.878745153330982
Logistic regression,14500,338.0,11.913993655269651
Logistic regression,14550,338.0,11.913993655269651
Logistic regression,14600,339.0,11.94924215720832
Logistic regression,14650,340.0,11.984490659146987
Logistic regression,14700,340.0,11.984490659146987
Logistic regression,14750,342.0,12.054987663024322
Logistic regression,14800,342.0,12.054987663024322
Logistic regression,14850,343.0,12.09023616496299
Logistic regression,14900,343.0,12.09023616496299
Logistic regression,14950,345.0,12.160733168840324
Logistic regression,15000,346.0,12.195981670778993
Logistic regression,15050,346.0,12.195981670778993
Logistic regression,15100,346.0,12.195981670778993
Logistic regression,15150,348.0,12.266478674656327
Logistic regression,15200,348.0,12.266478674656327
Logistic regression,15250,348.0,12.266478674656327
Logistic regression,15300,349.0,12.301727176594996
Logistic regression,15350,351.0,12.37222418047233
Logistic regression,15400,351.0,12.37222418047233
Logistic regression,15450,352.0,12.407472682410997
Logistic regression,15500,353.0,12.442721184349665
Logistic regression,15550,357.0,12.583715192104336
Logistic regression,15600,357.0,12.583715192104336
Logistic regression,15650,358.0,12.618963694043003
Logistic regression,15700,359.0,12.654212195981671
Logistic regression,15750,359.0,12.654212195981671
Logistic regression,15800,359.0,12.654212195981671
Logistic regression,15850,360.0,12.689460697920337
Logistic regression,15900,362.0,12.759957701797672
Logistic regression,15950,362.0,12.759957701797672
Logistic regression,16000,364.0,12.83045470567501
Logistic regression,16050,366.0,12.900951709552345
Logistic regression,16100,367.0,12.93620021149101
Logistic regression,16150,367.0,12.93620021149101
Logistic regression,16200,369.0,13.006697215368346
Logistic regression,16250,370.0,13.041945717307016
Logistic regression,16300,372.0,13.112442721184351
Logistic regression,16350,373.0,13.147691223123017
Logistic regression,16400,373.0,13.147691223123017
Logistic regression,16450,373.0,13.147691223123017
Logistic regression,16500,374.0,13.182939725061685
Logistic regression,16550,375.0,13.218188227000352
Logistic regression,16600,375.0,13.218188227000352
Logistic regression,16650,376.0,13.25343672893902
Logistic regression,16700,378.0,13.323933732816357
Logistic regression,16750,378.0,13.323933732816357
Logistic regression,16800,378.0,13.323933732816357
Logistic regression,16850,378.0,13.323933732816357
Logistic regression,16900,382.0,13.464927740571026
Logistic regression,16950,382.0,13.464927740571026
Logistic regression,17000,382.0,13.464927740571026
Logistic regression,17050,386.0,13.605921748325697
Logistic regression,17100,386.0,13.605921748325697
Logistic regression,17150,387.0,13.641170250264365
Logistic regression,17200,388.0,13.676418752203032
Logistic regression,17250,390.0,13.746915756080366
Logistic regression,17300,392.0,13.817412759957701
Logistic regression,17350,393.0,13.85266126189637
Logistic regression,17400,393.0,13.85266126189637
Logistic regression,17450,395.0,13.923158265773704
Logistic regression,17500,398.0,14.028903771589707
Logistic regression,17550,398.0,14.028903771589707
Logistic regression,17600,398.0,14.028903771589707
Logistic regression,17650,398.0,14.028903771589707
Logistic regression,17700,398.0,14.028903771589707
Logistic regression,17750,398.0,14.028903771589707
Logistic regression,17800,399.0,14.064152273528375
Logistic regression,17850,399.0,14.064152273528375
Logistic regression,17900,399.0,14.064152273528375
Logistic regression,17950,400.0,14.099400775467041
Logistic regression,18000,402.0,14.169897779344378
Logistic regression,18050,402.0,14.169897779344378
Logistic regression,18100,403.0,14.205146281283046
Logistic regression,18150,403.0,14.205146281283046
Logistic regression,18200,405.0,14.275643285160381
Logistic regression,18250,407.0,14.346140289037715
Logistic regression,18300,407.0,14.346140289037715
Logistic regression,18350,409.0,14.416637292915052
Logistic regression,18400,409.0,14.416637292915052
Logistic regression,18450,409.0,14.416637292915052
Logistic regression,18500,409.0,14.416637292915052
Logistic regression,18550,411.0,14.487134296792387
Logistic regression,18600,412.0,14.522382798731053
Logistic regression,18650,414.0,14.592879802608389
Logistic regression,18700,414.0,14.592879802608389
Logistic regression,18750,415.0,14.628128304547056
Logistic regression,18800,415.0,14.628128304547056
Logistic regression,18850,415.0,14.628128304547056
Logistic regression,18900,416.0,14.663376806485726
Logistic regression,18950,416.0,14.663376806485726
Logistic regression,19000,417.0,14.698625308424393
Logistic regression,19050,417.0,14.698625308424393
Logistic regression,19100,418.0,14.73387381036306
Logistic regression,19150,419.0,14.769122312301727
Logistic regression,19200,419.0,14.769122312301727
Logistic regression,19250,420.0,14.804370814240395
Logistic regression,19300,422.0,14.874867818117728
Logistic regression,19350,422.0,14.874867818117728
Logistic regression,19400,425.0,14.980613323933733
Logistic regression,19450,426.0,15.0158618258724
Logistic regression,19500,426.0,15.0158618258724
Logistic regression,19550,426.0,15.0158618258724
Logistic regression,19600,426.0,15.0158618258724
Logistic regression,19650,428.0,15.086358829749734
Logistic regression,19700,429.0,15.121607331688402
Logistic regression,19750,429.0,15.121607331688402
Logistic regression,19800,429.0,15.121607331688402
Logistic regression,19850,430.0,15.15685583362707
Logistic regression,19900,430.0,15.15685583362707
Logistic regression,19950,430.0,15.15685583362707
Logistic regression,20000,431.0,15.19210433556574
Logistic regression,20050,431.0,15.19210433556574
Logistic regression,20100,432.0,15.227352837504407
Logistic regression,20150,434.0,15.297849841381742
Logistic regression,20200,435.0,15.333098343320408
Logistic regression,20250,436.0,15.368346845259076
Logistic regression,20300,436.0,15.368346845259076
Logistic regression,20350,436.0,15.368346845259076
Logistic regression,20400,436.0,15.368346845259076
Logistic regression,20450,437.0,15.403595347197744
Logistic regression,20500,438.0,15.438843849136411
Logistic regression,20550,438.0,15.438843849136411
Logistic regression,20600,439.0,15.47409235107508
Logistic regression,20650,441.0,15.544589354952414
Logistic regression,20700,442.0,15.579837856891082
Logistic regression,20750,443.0,15.61508635882975
Logistic regression,20800,443.0,15.61508635882975
Logistic regression,20850,443.0,15.61508635882975
Logistic regression,20900,443.0,15.61508635882975
Logistic regression,20950,445.0,15.685583362707083
Logistic regression,21000,447.0,15.75608036658442
Logistic regression,21050,450.0,15.861825872400424
Logistic regression,21100,451.0,15.89707437433909
Logistic regression,21150,452.0,15.932322876277757
Logistic regression,21200,452.0,15.932322876277757
Logistic regression,21250,452.0,15.932322876277757
Logistic regression,21300,454.0,16.002819880155094
Logistic regression,21350,456.0,16.07331688403243
Logistic regression,21400,456.0,16.07331688403243
Logistic regression,21450,458.0,16.143813887909765
Logistic regression,21500,458.0,16.143813887909765
Logistic regression,21550,460.0,16.214310891787097
Logistic regression,21600,460.0,16.214310891787097
Logistic regression,21650,460.0,16.214310891787097
Logistic regression,21700,461.0,16.249559393725765
Logistic regression,21750,462.0,16.284807895664436
Logistic regression,21800,462.0,16.284807895664436
Logistic regression,21850,462.0,16.284807895664436
Logistic regression,21900,462.0,16.284807895664436
Logistic regression,21950,463.0,16.320056397603103
Logistic regression,22000,464.0,16.35530489954177
Logistic regression,22050,464.0,16.35530489954177
Logistic regression,22100,466.0,16.425801903419103
Logistic regression,22150,466.0,16.425801903419103
Logistic regression,22200,467.0,16.46105040535777
Logistic regression,22250,467.0,16.46105040535777
Logistic regression,22300,468.0,16.49629890729644
Logistic regression,22350,468.0,16.49629890729644
Logistic regression,22400,469.0,16.531547409235106
Logistic regression,22450,471.0,16.602044413112445
Logistic regression,22500,475.0,16.743038420867112
Logistic regression,22550,475.0,16.743038420867112
Logistic regression,22600,476.0,16.77828692280578
Logistic regression,22650,477.0,16.81353542474445
Logistic regression,22700,477.0,16.81353542474445
Logistic regression,22750,477.0,16.81353542474445
Logistic regression,22800,478.0,16.848783926683115
Logistic regression,22850,478.0,16.848783926683115
Logistic regression,22900,478.0,16.848783926683115
Logistic regression,22950,479.0,16.884032428621783
Logistic regression,23000,480.0,16.91928093056045
Logistic regression,23050,480.0,16.91928093056045
Logistic regression,23100,481.0,16.95452943249912
Logistic regression,23150,481.0,16.95452943249912
Logistic regression,23200,481.0,16.95452943249912
Logistic regression,23250,482.0,16.989777934437786
Logistic regression,23300,483.0,17.025026436376454
Logistic regression,23350,483.0,17.025026436376454
Logistic regression,23400,483.0,17.025026436376454
Logistic regression,23450,484.0,17.06027493831512
Logistic regression,23500,484.0,17.06027493831512
Logistic regression,23550,485.0,17.09552344025379
Logistic regression,23600,485.0,17.09552344025379
Logistic regression,23650,486.0,17.130771942192457
Logistic regression,23700,487.0,17.166020444131124
Logistic regression,23750,487.0,17.166020444131124
Logistic regression,23800,487.0,17.166020444131124
Logistic regression,23850,487.0,17.166020444131124
Logistic regression,23900,488.0,17.201268946069792
Logistic regression,23950,488.0,17.201268946069792
Logistic regression,24000,492.0,17.342262953824463
Logistic regression,24050,495.0,17.448008459640466
Logistic regression,24100,496.0,17.483256961579134
Logistic regression,24150,498.0,17.55375396545647
Logistic regression,24200,498.0,17.55375396545647
Logistic regression,24250,498.0,17.55375396545647
Logistic regression,24300,498.0,17.55375396545647
Logistic regression,24350,499.0,17.589002467395133
Logistic regression,24400,499.0,17.589002467395133
Logistic regression,24450,499.0,17.589002467395133
Logistic regression,24500,499.0,17.589002467395133
Logistic regression,24550,500.0,17.624250969333804
Logistic regression,24600,501.0,17.659499471272472
Logistic regression,24650,501.0,17.659499471272472
Logistic regression,24700,502.0,17.69474797321114
Logistic regression,24750,503.0,17.729996475149807
Logistic regression,24800,503.0,17.729996475149807
Logistic regression,24850,503.0,17.729996475149807
Logistic regression,24900,503.0,17.729996475149807
Logistic regression,24950,503.0,17.729996475149807
Logistic regression,25000,504.0,17.765244977088475
Gradient-boosted model,0,0.0,0.0
Gradient-boosted model,50,50.0,1.7624250969333801
Gradient-boosted model,100,100.0,3.5248501938667602
Gradient-boosted model,150,150.0,5.2872752908001415
Gradient-boosted model,200,200.0,7.0497003877335205
Gradient-boosted model,250,250.0,8.812125484666902
Gradient-boosted model,300,300.0,10.574550581600283
Gradient-boosted model,350,350.0,12.336975678533662
Gradient-boosted model,400,400.0,14.099400775467041
Gradient-boosted model,450,450.0,15.861825872400424
Gradient-boosted model,500,500.0,17.624250969333804
Gradient-boosted model,550,550.0,19.386676066267185
Gradient-boosted model,600,600.0,21.149101163200566
Gradient-boosted model,650,650.0,22.911526260133943
Gradient-boosted model,700,700.0,24.673951357067324
Gradient-boosted model,750,750.0,26.436376454000705
Gradient-boosted model,800,800.0,28.198801550934082
Gradient-boosted model,850,850.0,29.961226647867466
Gradient-boosted model,900,900.0,31.723651744800847
Gradient-boosted model,950,950.0,33.486076841734224
Gradient-boosted model,1000,998.0,35.178004934790266
Gradient-boosted model,1050,1046.0,36.86993302784632
Gradient-boosted model,1100,1096.0,38.6323581247797
Gradient-boosted model,1150,1146.0,40.39478322171308
Gradient-boosted model,1200,1196.0,42.157208318646454
Gradient-boosted model,1250,1245.0,43.88438491364117
Gradient-boosted model,1300,1293.0,45.57631300669722
Gradient-boosted model,1350,1341.0,47.26824109975326
Gradient-boosted model,1400,1389.0,48.9601691928093
Gradient-boosted model,1450,1435.0,50.58160028198802
Gradient-boosted model,1500,1483.0,52.273528375044066
Gradient-boosted model,1550,1530.0,53.93020796616143
Gradient-boosted model,1600,1578.0,55.62213605921749
Gradient-boosted model,1650,1617.0,56.99682763482552
Gradient-boosted model,1700,1661.0,58.54776172012689
Gradient-boosted model,1750,1699.0,59.887204793796265
Gradient-boosted model,1800,1740.0,61.33239337328163
Gradient-boosted model,1850,1772.0,62.460345435319
Gradient-boosted model,1900,1806.0,63.65879450123369
Gradient-boosted model,1950,1836.0,64.71624955939373
Gradient-boosted model,2000,1869.0,65.87945012336975
Gradient-boosted model,2050,1894.0,66.76066267183644
Gradient-boosted model,2100,1917.0,67.5713782164258
Gradient-boosted model,2150,1944.0,68.52308776876983
Gradient-boosted model,2200,1966.0,69.29855481142052
Gradient-boosted model,2250,1983.0,69.89777934437787
Gradient-boosted model,2300,1995.0,70.32076136764186
Gradient-boosted model,2350,2011.0,70.88473739866056
Gradient-boosted model,2400,2021.0,71.23722241804722
Gradient-boosted model,2450,2035.0,71.73070144518859
Gradient-boosted model,2500,2047.0,72.15368346845258
Gradient-boosted model,2550,2057.0,72.50616848783926
Gradient-boosted model,2600,2066.0,72.82340500528728
Gradient-boosted model,2650,2077.0,73.21113852661261
Gradient-boosted model,2700,2083.0,73.42262953824462
Gradient-boosted model,2750,2090.0,73.66936905181531
Gradient-boosted model,2800,2102.0,74.0923510750793
Gradient-boosted model,2850,2112.0,74.44483609446598
Gradient-boosted model,2900,2125.0,74.90306661966866
Gradient-boosted model,2950,2133.0,75.185054635178
Gradient-boosted model,3000,2140.0,75.43179414874868
Gradient-boosted model,3050,2151.0,75.81952767007402
Gradient-boosted model,3100,2161.0,76.1720126894607
Gradient-boosted model,3150,2166.0,76.34825519915404
Gradient-boosted model,3200,2171.0,76.52449770884738
Gradient-boosted model,3250,2178.0,76.77123722241804
Gradient-boosted model,3300,2181.0,76.87698272823404
Gradient-boosted model,3350,2186.0,77.05322523792739
Gradient-boosted model,3400,2191.0,77.22946774762073
Gradient-boosted model,3450,2193.0,77.29996475149807
Gradient-boosted model,3500,2193.0,77.29996475149807
Gradient-boosted model,3550,2199.0,77.51145576313007
Gradient-boosted model,3600,2205.0,77.72294677476206
Gradient-boosted model,3650,2210.0,77.8991892844554
Gradient-boosted model,3700,2215.0,78.07543179414876
Gradient-boosted model,3750,2218.0,78.18117729996476
Gradient-boosted model,3800,2221.0,78.28692280578076
Gradient-boosted model,3850,2230.0,78.60415932322876
Gradient-boosted model,3900,2235.0,78.7804018329221
Gradient-boosted model,3950,2239.0,78.92139584067677
Gradient-boosted model,4000,2241.0,78.9918928445541
Gradient-boosted model,4050,2247.0,79.20338385618612
Gradient-boosted model,4100,2252.0,79.37962636587945
Gradient-boosted model,4150,2256.0,79.52062037363412
Gradient-boosted model,4200,2258.0,79.59111737751145
Gradient-boosted model,4250,2259.0,79.62636587945012
Gradient-boosted model,4300,2261.0,79.69686288332746
Gradient-boosted model,4350,2263.0,79.76735988720479
Gradient-boosted model,4400,2269.0,79.9788508988368
Gradient-boosted model,4450,2271.0,80.04934790271413
Gradient-boosted model,4500,2271.0,80.04934790271413
Gradient-boosted model,4550,2272.0,80.0845964046528
Gradient-boosted model,4600,2278.0,80.2960874162848
Gradient-boosted model,4650,2281.0,80.40183292210081
Gradient-boosted model,4700,2283.0,80.47232992597814
Gradient-boosted model,4750,2288.0,80.64857243567148
Gradient-boosted model,4800,2291.0,80.75431794148749
Gradient-boosted model,4850,2293.0,80.82481494536482
Gradient-boosted model,4900,2294.0,80.86006344730349
Gradient-boosted model,4950,2300.0,81.0715544589355
Gradient-boosted model,5000,2301.0,81.10680296087416
Gradient-boosted model,5050,2305.0,81.24779696862883
Gradient-boosted model,5100,2308.0,81.35354247444484
Gradient-boosted model,5150,2312.0,81.4945364821995
Gradient-boosted model,5200,2314.0,81.56503348607684
Gradient-boosted model,5250,2316.0,81.63553048995418
Gradient-boosted model,5300,2320.0,81.77652449770885
Gradient-boosted model,5350,2322.0,81.84702150158618
Gradient-boosted model,5400,2322.0,81.84702150158618
Gradient-boosted model,5450,2324.0,81.91751850546352
Gradient-boosted model,5500,2328.0,82.05851251321819
Gradient-boosted model,5550,2331.0,82.1642580190342
Gradient-boosted model,5600,2332.0,82.19950652097285
Gradient-boosted model,5650,2336.0,82.34050052872753
Gradient-boosted model,5700,2339.0,82.44624603454353
Gradient-boosted model,5750,2339.0,82.44624603454353
Gradient-boosted model,5800,2339.0,82.44624603454353
Gradient-boosted model,5850,2340.0,82.4814945364822
Gradient-boosted model,5900,2342.0,82.55199154035954
Gradient-boosted model,5950,2343.0,82.5872400422982
Gradient-boosted model,6000,2344.0,82.62248854423687
Gradient-boosted model,6050,2345.0,82.65773704617554
Gradient-boosted model,6100,2349.0,82.79873105393021
Gradient-boosted model,6150,2349.0,82.79873105393021
Gradient-boosted model,6200,2352.0,82.90447655974621
Gradient-boosted model,6250,2353.0,82.93972506168488
Gradient-boosted model,6300,2356.0,83.04547056750089
Gradient-boosted model,6350,2356.0,83.04547056750089
Gradient-boosted model,6400,2357.0,83.08071906943954
Gradient-boosted model,6450,2362.0,83.25696157913288
Gradient-boosted model,6500,2365.0,83.3627070849489
Gradient-boosted model,6550,2367.0,83.43320408882623
Gradient-boosted model,6600,2369.0,83.50370109270357
Gradient-boosted model,6650,2375.0,83.71519210433557
Gradient-boosted model,6700,2376.0,83.75044060627424
Gradient-boosted model,6750,2380.0,83.89143461402891
Gradient-boosted model,6800,2380.0,83.89143461402891
Gradient-boosted model,6850,2382.0,83.96193161790623
Gradient-boosted model,6900,2384.0,84.03242862178357
Gradient-boosted model,6950,2384.0,84.03242862178357
Gradient-boosted model,7000,2384.0,84.03242862178357
Gradient-boosted model,7050,2385.0,84.06767712372223
Gradient-boosted model,7100,2387.0,84.13817412759957
Gradient-boosted model,7150,2388.0,84.17342262953824
Gradient-boosted model,7200,2389.0,84.2086711314769
Gradient-boosted model,7250,2391.0,84.27916813535424
Gradient-boosted model,7300,2392.0,84.31441663729291
Gradient-boosted model,7350,2393.0,84.34966513923158
Gradient-boosted model,7400,2393.0,84.34966513923158
Gradient-boosted model,7450,2395.0,84.42016214310893
Gradient-boosted model,7500,2396.0,84.45541064504759
Gradient-boosted model,7550,2398.0,84.52590764892493
Gradient-boosted model,7600,2399.0,84.5611561508636
Gradient-boosted model,7650,2400.0,84.59640465280226
Gradient-boosted model,7700,2400.0,84.59640465280226
Gradient-boosted model,7750,2403.0,84.70215015861827
Gradient-boosted model,7800,2405.0,84.7726471624956
Gradient-boosted model,7850,2406.0,84.80789566443427
Gradient-boosted model,7900,2407.0,84.84314416637292
Gradient-boosted model,7950,2407.0,84.84314416637292
Gradient-boosted model,8000,2407.0,84.84314416637292
Gradient-boosted model,8050,2410.0,84.94888967218893
Gradient-boosted model,8100,2412.0,85.01938667606626
Gradient-boosted model,8150,2412.0,85.01938667606626
Gradient-boosted model,8200,2413.0,85.05463517800493
Gradient-boosted model,8250,2413.0,85.05463517800493
Gradient-boosted model,8300,2413.0,85.05463517800493
Gradient-boosted model,8350,2414.0,85.0898836799436
Gradient-boosted model,8400,2415.0,85.12513218188226
Gradient-boosted model,8450,2417.0,85.1956291857596
Gradient-boosted model,8500,2417.0,85.1956291857596
Gradient-boosted model,8550,2417.0,85.1956291857596
Gradient-boosted model,8600,2419.0,85.26612618963694
Gradient-boosted model,8650,2419.0,85.26612618963694
Gradient-boosted model,8700,2420.0,85.3013746915756
Gradient-boosted model,8750,2423.0,85.4071201973916
Gradient-boosted model,8800,2424.0,85.44236869933027
Gradient-boosted model,8850,2424.0,85.44236869933027
Gradient-boosted model,8900,2424.0,85.44236869933027
Gradient-boosted model,8950,2425.0,85.47761720126894
Gradient-boosted model,9000,2426.0,85.51286570320762
Gradient-boosted model,9050,2426.0,85.51286570320762
Gradient-boosted model,9100,2426.0,85.51286570320762
Gradient-boosted model,9150,2426.0,85.51286570320762
Gradient-boosted model,9200,2427.0,85.54811420514629
Gradient-boosted model,9250,2427.0,85.54811420514629
Gradient-boosted model,9300,2427.0,85.54811420514629
Gradient-boosted model,9350,2428.0,85.58336270708496
Gradient-boosted model,9400,2428.0,85.58336270708496
Gradient-boosted model,9450,2430.0,85.6538597109623
Gradient-boosted model,9500,2431.0,85.68910821290096
Gradient-boosted model,9550,2431.0,85.68910821290096
Gradient-boosted model,9600,2431.0,85.68910821290096
Gradient-boosted model,9650,2431.0,85.68910821290096
Gradient-boosted model,9700,2432.0,85.72435671483962
Gradient-boosted model,9750,2432.0,85.72435671483962
Gradient-boosted model,9800,2432.0,85.72435671483962
Gradient-boosted model,9850,2432.0,85.72435671483962
Gradient-boosted model,9900,2435.0,85.83010222065562
Gradient-boosted model,9950,2438.0,85.93584772647162
Gradient-boosted model,10000,2439.0,85.97109622841029
Gradient-boosted model,10050,2441.0,86.04159323228762
Gradient-boosted model,10100,2441.0,86.04159323228762
Gradient-boosted model,10150,2442.0,86.07684173422629
Gradient-boosted model,10200,2442.0,86.07684173422629
Gradient-boosted model,10250,2445.0,86.1825872400423
Gradient-boosted model,10300,2447.0,86.25308424391963
Gradient-boosted model,10350,2449.0,86.32358124779697
Gradient-boosted model,10400,2449.0,86.32358124779697
Gradient-boosted model,10450,2450.0,86.35882974973563
Gradient-boosted model,10500,2453.0,86.46457525555164
Gradient-boosted model,10550,2453.0,86.46457525555164
Gradient-boosted model,10600,2453.0,86.46457525555164
Gradient-boosted model,10650,2453.0,86.46457525555164
Gradient-boosted model,10700,2453.0,86.46457525555164
Gradient-boosted model,10750,2455.0,86.53507225942897
Gradient-boosted model,10800,2455.0,86.53507225942897
Gradient-boosted model,10850,2456.0,86.57032076136765
Gradient-boosted model,10900,2457.0,86.60556926330631
Gradient-boosted model,10950,2458.0,86.64081776524498
Gradient-boosted model,11000,2458.0,86.64081776524498
Gradient-boosted model,11050,2459.0,86.67606626718364
Gradient-boosted model,11100,2460.0,86.71131476912231
Gradient-boosted model,11150,2460.0,86.71131476912231
Gradient-boosted model,11200,2462.0,86.78181177299965
Gradient-boosted model,11250,2467.0,86.95805428269298
Gradient-boosted model,11300,2467.0,86.95805428269298
Gradient-boosted model,11350,2468.0,86.99330278463165
Gradient-boosted model,11400,2468.0,86.99330278463165
Gradient-boosted model,11450,2468.0,86.99330278463165
Gradient-boosted model,11500,2468.0,86.99330278463165
Gradient-boosted model,11550,2470.0,87.06379978850899
Gradient-boosted model,11600,2471.0,87.09904829044766
Gradient-boosted model,11650,2471.0,87.09904829044766
Gradient-boosted model,11700,2471.0,87.09904829044766
Gradient-boosted model,11750,2471.0,87.09904829044766
Gradient-boosted model,11800,2471.0,87.09904829044766
Gradient-boosted model,11850,2471.0,87.09904829044766
Gradient-boosted model,11900,2472.0,87.13429679238632
Gradient-boosted model,11950,2472.0,87.13429679238632
Gradient-boosted model,12000,2472.0,87.13429679238632
Gradient-boosted model,12050,2472.0,87.13429679238632
Gradient-boosted model,12100,2472.0,87.13429679238632
Gradient-boosted model,12150,2473.0,87.16954529432499
Gradient-boosted model,12200,2473.0,87.16954529432499
Gradient-boosted model,12250,2473.0,87.16954529432499
Gradient-boosted model,12300,2473.0,87.16954529432499
Gradient-boosted model,12350,2473.0,87.16954529432499
Gradient-boosted model,12400,2474.0,87.20479379626366
Gradient-boosted model,12450,2475.0,87.24004229820233
Gradient-boosted model,12500,2477.0,87.31053930207966
Gradient-boosted model,12550,2478.0,87.34578780401833
Gradient-boosted model,12600,2480.0,87.41628480789566
Gradient-boosted model,12650,2481.0,87.45153330983433
Gradient-boosted model,12700,2481.0,87.45153330983433
Gradient-boosted model,12750,2481.0,87.45153330983433
Gradient-boosted model,12800,2482.0,87.486781811773
Gradient-boosted model,12850,2483.0,87.52203031371167
Gradient-boosted model,12900,2485.0,87.592527317589
Gradient-boosted model,12950,2486.0,87.62777581952767
Gradient-boosted model,13000,2490.0,87.76876982728234
Gradient-boosted model,13050,2491.0,87.80401832922101
Gradient-boosted model,13100,2492.0,87.83926683115968
Gradient-boosted model,13150,2494.0,87.90976383503701
Gradient-boosted model,13200,2495.0,87.94501233697568
Gradient-boosted model,13250,2495.0,87.94501233697568
Gradient-boosted model,13300,2496.0,87.98026083891435
Gradient-boosted model,13350,2497.0,88.01550934085301
Gradient-boosted model,13400,2497.0,88.01550934085301
Gradient-boosted model,13450,2499.0,88.08600634473035
Gradient-boosted model,13500,2499.0,88.08600634473035
Gradient-boosted model,13550,2501.0,88.15650334860769
Gradient-boosted model,13600,2501.0,88.15650334860769
Gradient-boosted model,13650,2501.0,88.15650334860769
Gradient-boosted model,13700,2502.0,88.19175185054635
Gradient-boosted model,13750,2504.0,88.26224885442369
Gradient-boosted model,13800,2504.0,88.26224885442369
Gradient-boosted model,13850,2505.0,88.29749735636236
Gradient-boosted model,13900,2506.0,88.33274585830102
Gradient-boosted model,13950,2506.0,88.33274585830102
Gradient-boosted model,14000,2508.0,88.40324286217836
Gradient-boosted model,14050,2509.0,88.43849136411703
Gradient-boosted model,14100,2509.0,88.43849136411703
Gradient-boosted model,14150,2509.0,88.43849136411703
Gradient-boosted model,14200,2510.0,88.4737398660557
Gradient-boosted model,14250,2510.0,88.4737398660557
Gradient-boosted model,14300,2512.0,88.54423686993303
Gradient-boosted model,14350,2513.0,88.5794853718717
Gradient-boosted model,14400,2513.0,88.5794853718717
Gradient-boosted model,14450,2514.0,88.61473387381037
Gradient-boosted model,14500,2514.0,88.61473387381037
